time	V(gpio)	I(R4)	I(V2)	Ix(U2:GATE)	Ix(U2:IN)	Ix(U2:OUT)	Ix(U2:SOURCE)
6.000000204156718e-02	0.000000e+00	2.393239e+01	-5.043055e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000209699009e-02	0.000000e+00	2.393239e+01	-5.043151e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000240089857e-02	0.000000e+00	2.393239e+01	-5.042496e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000258276843e-02	0.000000e+00	2.393239e+01	-5.042255e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000294650815e-02	0.000000e+00	2.393239e+01	-5.042223e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000318213052e-02	0.000000e+00	2.393239e+01	-5.042748e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000340670297e-02	0.000000e+00	2.393239e+01	-5.044085e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000360493449e-02	0.000000e+00	2.393239e+01	-5.046577e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000379890636e-02	0.000000e+00	2.393239e+01	-5.051185e-04	-7.430707e-06	1.581349e-04	9.142300e-07	1.845896e-06
6.000000402809771e-02	0.000000e+00	2.393239e+01	-5.061123e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000423531976e-02	0.000000e+00	2.393239e+01	-5.075065e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000450213234e-02	0.000000e+00	2.393239e+01	-5.097835e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000477450090e-02	0.000000e+00	2.393239e+01	-5.122668e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000507156407e-02	0.000000e+00	2.393239e+01	-5.148586e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000547776273e-02	0.000000e+00	2.393239e+01	-5.179456e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000598045110e-02	0.000000e+00	2.393239e+01	-5.210092e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000653391803e-02	0.000000e+00	2.393239e+01	-5.235240e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000707215699e-02	0.000000e+00	2.393239e+01	-5.252311e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000778950453e-02	0.000000e+00	2.393239e+01	-5.265851e-04	-7.430707e-06	1.581349e-04	9.142301e-07	1.845896e-06
6.000000868770747e-02	0.000000e+00	2.393239e+01	-5.271236e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000000987680971e-02	0.000000e+00	2.393239e+01	-5.263857e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001065136591e-02	0.000000e+00	2.393239e+01	-5.252190e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001145672774e-02	0.000000e+00	2.393239e+01	-5.235892e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001258568591e-02	0.000000e+00	2.393239e+01	-5.207919e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001369702165e-02	0.000000e+00	2.393239e+01	-5.175995e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001492326273e-02	0.000000e+00	2.393239e+01	-5.137132e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001607528125e-02	0.000000e+00	2.393239e+01	-5.098099e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001726821691e-02	0.000000e+00	2.393239e+01	-5.055880e-04	-7.430706e-06	1.581349e-04	9.142302e-07	1.845896e-06
6.000001841748955e-02	0.000000e+00	2.393239e+01	-5.013993e-04	-7.430706e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000001959584573e-02	0.000000e+00	2.393239e+01	-4.970171e-04	-7.430706e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002073323599e-02	0.000000e+00	2.393239e+01	-4.927281e-04	-7.430705e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002170871128e-02	0.000000e+00	2.393239e+01	-4.890172e-04	-7.430705e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002276016574e-02	0.000000e+00	2.393239e+01	-4.849945e-04	-7.430705e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002371640004e-02	0.000000e+00	2.393239e+01	-4.813218e-04	-7.430705e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002515673900e-02	0.000000e+00	2.393239e+01	-4.757743e-04	-7.430705e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002702678663e-02	0.000000e+00	2.393239e+01	-4.685581e-04	-7.430705e-06	1.581349e-04	9.142303e-07	1.845896e-06
6.000002984730565e-02	0.000000e+00	2.393239e+01	-4.576731e-04	-7.430705e-06	1.581349e-04	9.142304e-07	1.845896e-06
6.000003373083925e-02	0.000000e+00	2.393239e+01	-4.427307e-04	-7.430704e-06	1.581349e-04	9.142304e-07	1.845896e-06
6.000003985014788e-02	0.000000e+00	2.393239e+01	-4.194024e-04	-7.430704e-06	1.581349e-04	9.142305e-07	1.845896e-06
6.000004770573357e-02	0.000000e+00	2.393239e+01	-3.900676e-04	-7.430704e-06	1.581349e-04	9.142306e-07	1.845896e-06
6.000005790472956e-02	0.000000e+00	2.393239e+01	-3.534160e-04	-7.430703e-06	1.581349e-04	9.142307e-07	1.845896e-06
6.000007178226711e-02	0.000000e+00	2.393239e+01	-3.068288e-04	-7.430702e-06	1.581349e-04	9.142309e-07	1.845896e-06
6.000008895672417e-02	0.000000e+00	2.393239e+01	-2.552113e-04	-7.430700e-06	1.581349e-04	9.142311e-07	1.845896e-06
6.000010841208676e-02	0.000000e+00	2.393239e+01	-2.051713e-04	-7.430699e-06	1.581349e-04	9.142313e-07	1.845896e-06
6.000013785545789e-02	0.000000e+00	2.393239e+01	-1.450736e-04	-7.430696e-06	1.581349e-04	9.142316e-07	1.845896e-06
6.000017321252559e-02	0.000000e+00	2.393239e+01	-9.364406e-05	-7.430694e-06	1.581349e-04	9.142321e-07	1.845896e-06
6.000021148624132e-02	0.000000e+00	2.393239e+01	-5.724696e-05	-7.430691e-06	1.581349e-04	9.142325e-07	1.845896e-06
6.000025412652583e-02	0.000000e+00	2.393239e+01	-3.262624e-05	-7.430687e-06	1.581349e-04	9.142330e-07	1.845896e-06
6.000031165361957e-02	0.000000e+00	2.393239e+01	-1.483771e-05	-7.430683e-06	1.581349e-04	9.142337e-07	1.845896e-06
6.000038167187329e-02	0.000000e+00	2.393239e+01	-5.548343e-06	-7.430677e-06	1.581349e-04	9.142345e-07	1.845896e-06
6.000046762104971e-02	0.000000e+00	2.393239e+01	-2.036501e-06	-7.430671e-06	1.581349e-04	9.142356e-07	1.845896e-06
6.000057856959035e-02	0.000000e+00	2.393239e+01	-1.548375e-06	-7.430662e-06	1.581349e-04	9.142369e-07	1.845896e-06
6.000073176195705e-02	0.000000e+00	2.393239e+01	-2.138235e-06	-7.430650e-06	1.581349e-04	9.142387e-07	1.845896e-06
6.000097325574988e-02	0.000000e+00	2.393239e+01	-2.703724e-06	-7.430631e-06	1.581349e-04	9.142415e-07	1.845896e-06
6.000145624333553e-02	0.000000e+00	2.393239e+01	-2.887547e-06	-7.430593e-06	1.581349e-04	9.142472e-07	1.845896e-06
6.000206070603201e-02	0.000000e+00	2.393239e+01	-2.841323e-06	-7.430546e-06	1.581349e-04	9.142543e-07	1.845896e-06
6.000247687012102e-02	0.000000e+00	2.393239e+01	-2.819230e-06	-7.430514e-06	1.581349e-04	9.142593e-07	1.845896e-06
6.000305382692174e-02	0.000000e+00	2.393239e+01	-2.815106e-06	-7.430468e-06	1.581349e-04	9.142661e-07	1.845896e-06
6.000339941402837e-02	0.000000e+00	2.393239e+01	-2.816478e-06	-7.430441e-06	1.581349e-04	9.142701e-07	1.845896e-06
6.000377376310148e-02	0.000000e+00	2.393239e+01	-2.817433e-06	-7.430412e-06	1.581349e-04	9.142746e-07	1.845896e-06
6.000399598841075e-02	0.000000e+00	2.393239e+01	-2.817344e-06	-7.430395e-06	1.581349e-04	9.142772e-07	1.845896e-06
6.000419983844266e-02	0.000000e+00	2.393239e+01	-2.816487e-06	-7.430379e-06	1.581349e-04	9.142796e-07	1.845896e-06
6.000434215543401e-02	0.000000e+00	2.393239e+01	-2.814917e-06	-7.430368e-06	1.581349e-04	9.142813e-07	1.845896e-06
6.000446493807975e-02	0.000000e+00	2.393239e+01	-2.812400e-06	-7.430358e-06	1.581349e-04	9.142827e-07	1.845896e-06
6.000457310271606e-02	0.000000e+00	2.393239e+01	-2.808636e-06	-7.430350e-06	1.581349e-04	9.142839e-07	1.845896e-06
6.000467236743654e-02	0.000000e+00	2.393239e+01	-2.803130e-06	-7.430342e-06	1.581349e-04	9.142850e-07	1.845896e-06
6.000476583950504e-02	0.000000e+00	2.393239e+01	-2.795136e-06	-7.430335e-06	1.581349e-04	9.142861e-07	1.845896e-06
6.000486590502455e-02	0.000000e+00	2.393239e+01	-2.781973e-06	-7.430328e-06	1.581349e-04	9.142872e-07	1.845896e-06
6.000496917410646e-02	0.000000e+00	2.393239e+01	-2.760620e-06	-7.430320e-06	1.581349e-04	9.142883e-07	1.845896e-06
6.000508469722046e-02	0.000000e+00	2.393239e+01	-2.961917e-06	-7.430312e-06	1.581349e-04	9.142896e-07	1.845896e-06
6.000519896616360e-02	0.000000e+00	2.393239e+01	-3.245132e-06	-7.430304e-06	1.581349e-04	9.142908e-07	1.845896e-06
6.000531719083571e-02	0.000000e+00	2.393239e+01	-3.390676e-06	-7.430296e-06	1.581349e-04	9.142920e-07	1.845896e-06
6.000543443513452e-02	0.000000e+00	2.393239e+01	-3.719855e-06	-7.430289e-06	1.581349e-04	9.142932e-07	1.845896e-06
6.000544341349136e-02	0.000000e+00	2.393239e+01	-4.487262e-05	-7.430288e-06	1.581349e-04	9.142933e-07	1.845896e-06
6.000547173937566e-02	0.000000e+00	2.393239e+01	-4.502360e-05	-7.430286e-06	1.581349e-04	9.142936e-07	1.845896e-06
6.000550006525997e-02	0.000000e+00	2.393239e+01	-4.517291e-05	-7.430285e-06	1.581349e-04	9.142939e-07	1.845896e-06
6.000552839114428e-02	0.000000e+00	2.393239e+01	-4.532057e-05	-7.430283e-06	1.581349e-04	9.142941e-07	1.845896e-06
6.000555671702858e-02	0.000000e+00	2.393239e+01	-4.546655e-05	-7.430281e-06	1.581349e-04	9.142944e-07	1.845896e-06
6.000558504291289e-02	0.000000e+00	2.393239e+01	-4.561088e-05	-7.430279e-06	1.581349e-04	9.142947e-07	1.845896e-06
6.000561336879720e-02	0.000000e+00	2.393239e+01	-4.575354e-05	-7.430278e-06	1.581349e-04	9.142950e-07	1.845896e-06
6.000564169468151e-02	0.000000e+00	2.393239e+01	-4.589454e-05	-7.430276e-06	1.581349e-04	9.142952e-07	1.845896e-06
6.000578305565081e-02	0.000000e+00	2.393239e+01	-4.678624e-05	-7.430267e-06	1.581349e-04	9.142966e-07	1.845896e-06
6.000599111149810e-02	0.000000e+00	2.393239e+01	-4.770191e-05	-7.430255e-06	1.581349e-04	9.142984e-07	1.845896e-06
6.000620244138050e-02	0.000000e+00	2.393239e+01	-4.792769e-05	-7.430244e-06	1.581349e-04	9.143002e-07	1.845896e-06
6.000640756404107e-02	0.000000e+00	2.393239e+01	-4.796416e-05	-7.430234e-06	1.581349e-04	9.143018e-07	1.845896e-06
6.000674758619994e-02	0.000000e+00	2.393239e+01	-4.800373e-05	-7.430217e-06	1.581349e-04	9.143050e-07	1.845896e-06
6.000727663316566e-02	0.000000e+00	2.393239e+01	-4.806499e-05	-7.430184e-06	1.581349e-04	9.143100e-07	1.845896e-06
6.000833472709709e-02	0.000000e+00	2.393239e+01	-4.818579e-05	-7.430108e-06	1.581349e-04	9.143210e-07	1.845896e-06
6.000938167187329e-02	0.000000e+00	2.393239e+01	-4.830265e-05	-7.430028e-06	1.581349e-04	9.143328e-07	1.845896e-06
6.000942595605991e-02	0.000000e+00	2.393239e+01	-4.830805e-05	-7.430024e-06	1.581349e-04	9.143333e-07	1.845896e-06
6.000951452443314e-02	0.000000e+00	2.393239e+01	-4.831897e-05	-7.430017e-06	1.581349e-04	9.143343e-07	1.845896e-06
6.000957846251433e-02	0.000000e+00	2.393239e+01	-4.833039e-05	-7.430012e-06	1.581349e-04	9.143350e-07	1.845896e-06
6.000967620059183e-02	0.000000e+00	2.393239e+01	-4.834397e-05	-7.430005e-06	1.581349e-04	9.143362e-07	1.845896e-06
6.001022848351179e-02	0.000000e+00	2.393239e+01	-4.839848e-05	-7.429962e-06	1.581349e-04	9.143426e-07	1.845896e-06
6.001078076643176e-02	0.000000e+00	2.393239e+01	-4.845396e-05	-7.429919e-06	1.581349e-04	9.143490e-07	1.845896e-06
6.001133304935172e-02	0.000000e+00	2.393239e+01	-4.851041e-05	-7.429876e-06	1.581349e-04	9.143555e-07	1.845896e-06
6.001188533227169e-02	0.000000e+00	2.393239e+01	-4.856783e-05	-7.429833e-06	1.581349e-04	9.143620e-07	1.845896e-06
6.001243761519166e-02	0.000000e+00	2.393239e+01	-4.862622e-05	-7.429789e-06	1.581349e-04	9.143685e-07	1.845896e-06
6.001298989811162e-02	0.000000e+00	2.393239e+01	-4.868557e-05	-7.429746e-06	1.581349e-04	9.143750e-07	1.845896e-06
6.001354218103159e-02	0.000000e+00	2.393239e+01	-4.874590e-05	-7.429703e-06	1.581349e-04	9.143815e-07	1.845896e-06
6.001734235777909e-02	0.000000e+00	2.393240e+01	-4.912039e-05	-7.429407e-06	1.581349e-04	9.144262e-07	1.845897e-06
6.002494271127410e-02	0.000000e+00	2.393240e+01	-4.979055e-05	-7.428814e-06	1.581349e-04	9.145158e-07	1.845897e-06
6.004014341826412e-02	0.000000e+00	2.393241e+01	-5.087158e-05	-7.427629e-06	1.581348e-04	9.146948e-07	1.845897e-06
6.005146043221102e-02	0.000000e+00	2.393242e+01	-5.149408e-05	-7.426748e-06	1.581348e-04	9.148280e-07	1.845897e-06
6.005944723466243e-02	0.000000e+00	2.393242e+01	-5.195565e-05	-7.426127e-06	1.581348e-04	9.149219e-07	1.845897e-06
6.006715033902645e-02	0.000000e+00	2.393242e+01	-5.222968e-05	-7.425529e-06	1.581348e-04	9.150124e-07	1.845898e-06
6.007459762147694e-02	0.000000e+00	2.393243e+01	-5.247057e-05	-7.424951e-06	1.581348e-04	9.150999e-07	1.845898e-06
6.008949218637791e-02	0.000000e+00	2.393244e+01	-5.286729e-05	-7.423796e-06	1.581348e-04	9.152748e-07	1.845898e-06
6.009543443513452e-02	0.000000e+00	2.393244e+01	-5.299456e-05	-7.423336e-06	1.581348e-04	9.153446e-07	1.845898e-06
6.010437117407510e-02	0.000000e+00	2.393245e+01	-5.312319e-05	-7.422645e-06	1.581347e-04	9.154494e-07	1.845898e-06
6.011628682599587e-02	0.000000e+00	2.393245e+01	-5.327655e-05	-7.421724e-06	1.581347e-04	9.155891e-07	1.845899e-06
6.013135729263219e-02	0.000000e+00	2.393246e+01	-5.344618e-05	-7.420560e-06	1.581347e-04	9.157656e-07	1.845899e-06
6.014671043705242e-02	0.000000e+00	2.393247e+01	-5.358183e-05	-7.419378e-06	1.581347e-04	9.159453e-07	1.845899e-06
6.017062810172001e-02	0.000000e+00	2.393248e+01	-5.372940e-05	-7.417539e-06	1.581346e-04	9.162249e-07	1.845900e-06
6.020590326947966e-02	0.000000e+00	2.393250e+01	-5.385571e-05	-7.414837e-06	1.581346e-04	9.166366e-07	1.845901e-06
6.027111550290080e-02	0.000000e+00	2.393254e+01	-5.395409e-05	-7.409867e-06	1.581345e-04	9.173953e-07	1.845902e-06
6.033686024624201e-02	0.000000e+00	2.393258e+01	-5.397642e-05	-7.404893e-06	1.581344e-04	9.181573e-07	1.845903e-06
6.043451649624201e-02	0.000000e+00	2.393263e+01	-5.397558e-05	-7.397570e-06	1.581342e-04	9.192836e-07	1.845905e-06
6.053217274624201e-02	0.000000e+00	2.393269e+01	-5.396950e-05	-7.390324e-06	1.581340e-04	9.204033e-07	1.845907e-06
6.062982899624201e-02	0.000000e+00	2.393274e+01	-5.396633e-05	-7.383154e-06	1.581339e-04	9.215165e-07	1.845909e-06
6.072748524624201e-02	0.000000e+00	2.393279e+01	-5.396565e-05	-7.376059e-06	1.581337e-04	9.226230e-07	1.845911e-06
6.082514149624201e-02	0.000000e+00	2.393284e+01	-5.396603e-05	-7.369037e-06	1.581336e-04	9.237230e-07	1.845913e-06
6.092279774624201e-02	0.000000e+00	2.393289e+01	-5.396663e-05	-7.362087e-06	1.581334e-04	9.248163e-07	1.845915e-06
6.102045399624201e-02	0.000000e+00	2.393295e+01	-5.396722e-05	-7.355209e-06	1.581333e-04	9.259032e-07	1.845917e-06
6.111811024624202e-02	0.000000e+00	2.393299e+01	-5.396776e-05	-7.348400e-06	1.581331e-04	9.269835e-07	1.845919e-06
6.121576649624202e-02	0.000000e+00	2.393304e+01	-5.396825e-05	-7.341660e-06	1.581330e-04	9.280574e-07	1.845921e-06
6.131342274624202e-02	0.000000e+00	2.393309e+01	-5.396873e-05	-7.334988e-06	1.581328e-04	9.291248e-07	1.845922e-06
6.141988107201399e-02	0.000000e+00	2.393315e+01	-5.396923e-05	-7.327791e-06	1.581327e-04	9.302809e-07	1.845924e-06
6.142113107201399e-02	0.000000e+00	2.393315e+01	-5.396924e-05	-8.884954e-06	1.581326e-04	8.473914e-07	1.740823e-06
6.142115911535975e-02	0.000000e+00	2.393315e+01	-5.396947e-05	-4.301823e-06	1.581326e-04	8.473913e-07	-2.345336e-06
6.142121520205127e-02	0.000000e+00	2.393315e+01	-5.397148e-05	2.012135e-05	1.581326e-04	8.473896e-07	-2.869379e-05
6.142132737543431e-02	0.000000e+00	2.393315e+01	-5.398181e-05	1.420297e-04	1.581326e-04	8.473799e-07	-1.551463e-04
6.142155172220039e-02	0.000000e+00	2.393314e+01	-5.402626e-05	6.672102e-04	1.581327e-04	8.473295e-07	-6.887636e-04
6.142173823567700e-02	0.000000e+00	2.393313e+01	-5.408487e-05	1.357049e-03	1.581327e-04	8.472525e-07	-1.384573e-03
6.142186185022202e-02	0.000000e+00	2.393311e+01	-5.413321e-05	1.921454e-03	1.581327e-04	8.471824e-07	-1.951919e-03
6.142194581960413e-02	0.000000e+00	2.393310e+01	-5.413988e-05	1.986484e-03	1.581327e-04	8.471528e-07	-1.987965e-03
6.142204534734357e-02	0.000000e+00	2.393309e+01	-5.413992e-05	1.999099e-03	1.581328e-04	8.471232e-07	-2.003707e-03
6.142214122338840e-02	0.000000e+00	2.393307e+01	-5.414114e-05	2.005605e-03	1.581328e-04	8.470934e-07	-2.011628e-03
6.142271647965745e-02	0.000000e+00	2.393299e+01	-5.414342e-05	2.014547e-03	1.581330e-04	8.469157e-07	-2.020299e-03
6.142476314916071e-02	0.000000e+00	2.393270e+01	-5.414646e-05	1.983916e-03	1.574699e-04	8.462659e-07	-1.988657e-03
6.142529773273953e-02	0.000000e+00	2.393262e+01	-5.414769e-05	1.979092e-03	1.540864e-04	8.460907e-07	-1.977596e-03
6.142529873273953e-02	0.000000e+00	2.393262e+01	-5.415146e-05	1.979079e-03	1.540299e-04	8.460873e-07	-1.975438e-03
6.142530493926664e-02	0.000000e+00	2.393262e+01	-5.413221e-05	1.979002e-03	1.536746e-04	8.461006e-07	-1.975305e-03
6.142530561361405e-02	0.000000e+00	2.393262e+01	-5.414759e-05	1.978993e-03	1.536355e-04	8.460881e-07	-1.975292e-03
6.142531488330256e-02	0.000000e+00	2.393262e+01	-5.414770e-05	1.978875e-03	1.531741e-04	8.460850e-07	-1.975096e-03
6.142532415299106e-02	0.000000e+00	2.393262e+01	-5.414779e-05	1.978755e-03	1.525641e-04	8.460820e-07	-1.974900e-03
6.142533342267956e-02	0.000000e+00	2.393262e+01	-5.414785e-05	1.978633e-03	1.518054e-04	8.460789e-07	-1.974704e-03
6.142534269236807e-02	0.000000e+00	2.393262e+01	-5.414788e-05	1.978510e-03	1.508982e-04	8.460758e-07	-1.974508e-03
6.142535196205658e-02	0.000000e+00	2.393262e+01	-5.414790e-05	1.978384e-03	1.498423e-04	8.460727e-07	-1.974312e-03
6.142536123174508e-02	0.000000e+00	2.393262e+01	-5.414788e-05	1.978256e-03	1.486378e-04	8.460697e-07	-1.974116e-03
6.142537050143358e-02	0.000000e+00	2.393261e+01	-5.414784e-05	1.978126e-03	1.472846e-04	8.460667e-07	-1.973921e-03
6.142540501940623e-02	0.000000e+00	2.393261e+01	-5.414790e-05	1.977627e-03	1.325353e-04	8.460553e-07	-1.973191e-03
6.142543935109408e-02	0.000000e+00	2.393260e+01	-5.414796e-05	1.977107e-03	9.383082e-05	8.460439e-07	-1.972464e-03
6.142548113152531e-02	0.000000e+00	2.393260e+01	-5.414802e-05	1.976443e-03	4.387393e-05	8.460301e-07	-1.971580e-03
6.142552249756532e-02	0.000000e+00	2.393259e+01	-5.414809e-05	1.975756e-03	2.107396e-05	8.460164e-07	-1.970703e-03
6.142556795362851e-02	0.000000e+00	2.393258e+01	-5.414816e-05	1.974971e-03	1.554759e-05	8.460014e-07	-1.969738e-03
6.142561711200891e-02	0.000000e+00	2.393258e+01	-5.414823e-05	1.974097e-03	-3.273651e-02	8.459851e-07	-1.968693e-03
6.142569010310327e-02	0.000000e+00	2.393257e+01	-5.414832e-05	1.972760e-03	9.045422e-06	8.459609e-07	-1.967140e-03
6.142579159170123e-02	0.000000e+00	2.393255e+01	-5.414846e-05	1.970807e-03	1.166398e-05	8.459272e-07	-1.964974e-03
6.142596084559773e-02	0.000000e+00	2.393253e+01	-5.414867e-05	1.967397e-03	1.156682e-05	8.458708e-07	-1.961351e-03
6.142629935339071e-02	0.000000e+00	2.393247e+01	-5.414907e-05	1.960301e-03	1.162158e-05	8.457575e-07	-1.954059e-03
6.142697636897668e-02	0.000000e+00	2.393237e+01	-5.414987e-05	1.945764e-03	1.152450e-05	8.455287e-07	-1.939313e-03
6.142783911780429e-02	0.000000e+00	2.393224e+01	-5.415087e-05	1.927036e-03	1.148711e-05	8.452330e-07	-1.920599e-03
6.142870186663190e-02	0.000000e+00	2.393210e+01	-5.415195e-05	1.908436e-03	1.145828e-05	8.449321e-07	-1.902015e-03
6.142956461545952e-02	0.000000e+00	2.393197e+01	-5.415311e-05	1.889964e-03	1.143802e-05	8.446259e-07	-1.883562e-03
6.143042736428713e-02	0.000000e+00	2.393183e+01	-5.415433e-05	1.871619e-03	1.142632e-05	8.443146e-07	-1.865240e-03
6.143129011311475e-02	0.000000e+00	2.393168e+01	-5.415563e-05	1.853403e-03	1.142319e-05	8.439980e-07	-1.847049e-03
6.143215286194235e-02	0.000000e+00	2.393154e+01	-5.415701e-05	1.835314e-03	1.142863e-05	8.436761e-07	-1.828989e-03
6.143301561076997e-02	0.000000e+00	2.393139e+01	-5.415845e-05	1.817353e-03	1.144264e-05	8.433491e-07	-1.811059e-03
6.143728352174388e-02	0.000000e+00	2.393062e+01	-5.416644e-05	1.731298e-03	1.144606e-05	8.416432e-07	-1.725109e-03
6.144581934369171e-02	0.000000e+00	2.392886e+01	-5.418799e-05	1.571010e-03	1.145264e-05	8.377363e-07	-1.565041e-03
6.146289098758735e-02	0.000000e+00	2.392411e+01	-5.426041e-05	1.292199e-03	1.146751e-05	8.272345e-07	-1.286738e-03
6.148275293961637e-02	0.000000e+00	2.391497e+01	-5.445139e-05	1.027502e-03	1.149156e-05	8.071644e-07	-1.022840e-03
6.149820861204185e-02	0.000000e+00	2.390225e+01	-5.484432e-05	8.593875e-04	1.152152e-05	7.794349e-07	-8.553884e-04
6.150929306918839e-02	0.000000e+00	2.388630e+01	-5.555563e-05	7.566265e-04	1.155679e-05	7.450235e-07	-7.527728e-04
6.151726184931412e-02	0.000000e+00	2.386704e+01	-5.673314e-05	6.907460e-04	1.159756e-05	7.040634e-07	-6.868884e-04
6.152317918716482e-02	0.000000e+00	2.384383e+01	-5.861717e-05	6.456703e-04	1.164490e-05	6.555148e-07	-6.418124e-04
6.152762502547510e-02	0.000000e+00	2.381614e+01	-6.156819e-05	6.138193e-04	1.169917e-05	5.988339e-07	-6.099649e-04
6.153085955459332e-02	0.000000e+00	2.378490e+01	-6.597317e-05	5.917177e-04	1.175916e-05	5.365671e-07	-5.878717e-04
6.153287933593162e-02	0.000000e+00	2.375654e+01	-7.141609e-05	5.784072e-04	1.180973e-05	4.809103e-07	-5.745742e-04
6.153423416889146e-02	0.000000e+00	2.373046e+01	-7.813482e-05	5.697311e-04	1.185415e-05	4.302803e-07	-5.659158e-04
6.153520129669965e-02	0.000000e+00	2.370584e+01	-8.624901e-05	5.637019e-04	1.189432e-05	3.827982e-07	-5.599096e-04
6.153533117398338e-02	0.000000e+00	2.370192e+01	-8.879343e-05	5.629059e-04	1.189989e-05	3.743280e-07	-5.591214e-04
6.153559092855085e-02	0.000000e+00	2.369363e+01	-9.232642e-05	5.613263e-04	1.191263e-05	3.581467e-07	-5.575520e-04
6.153611043768578e-02	0.000000e+00	2.367428e+01	-1.017449e-04	5.582251e-04	1.194217e-05	3.202873e-07	-5.544794e-04
6.153655726166889e-02	0.000000e+00	2.365316e+01	-1.154105e-04	5.556461e-04	1.197310e-05	2.775103e-07	-5.519424e-04
6.153660719467306e-02	0.000000e+00	2.365042e+01	-1.192386e-04	5.553627e-04	1.197697e-05	2.704178e-07	-5.516708e-04
6.153670706068139e-02	0.000000e+00	2.364461e+01	-1.258109e-04	5.548039e-04	1.198509e-05	2.566949e-07	-5.511324e-04
6.153690679269806e-02	0.000000e+00	2.363143e+01	-1.396716e-04	5.537177e-04	1.200328e-05	2.267446e-07	-5.500893e-04
6.153695037982837e-02	0.000000e+00	2.362817e+01	-1.437024e-04	5.534868e-04	1.200755e-05	2.189401e-07	-5.498712e-04
6.153703755408899e-02	0.000000e+00	2.362117e+01	-1.555890e-04	5.530295e-04	1.201666e-05	1.997092e-07	-5.494510e-04
